2;1599731957;1599732258
2;1599732935;1599733236
2;1599733927;1599734228
2;1599734928;1599735230
2;1599735937;1599736238
2;1599736919;1599737220
2;1599737892;1599738193
2;1599738883;1599739185
2;1599739894;1599740195
2;1599740887;1599741189
2;1599741880;1599742182
2;1599742896;1599743197
2;1599743899;1599744201
2;1599744893;1599745195
2;1599745893;1599746194
2;1599746893;1599747194
2;1599747879;1599748181
2;1599748904;1599749205
2;1599749895;1599750197
2;1599750904;1599751205
